data,abertura,alta,baixa,fechamento,ajuste_proximo,Volume
38807,12400000000,12600000000,12360000000,12600000000,9592781250,20635450
38810,12720000000,12960000000,12640000000,12880000000,9805955078,20549650
38811,12920000000,13120000000,12860000000,13060000000,9942995117,19369350
38812,13100000000,13220000000,12900000000,12980000000,9882087891,12634700
38813,13180000000,13320000000,13060000000,13160000000,10019126953,22420200
38814,13160000000,13200000000,12960000000,13080000000,9958224609,17596300
38817,12900000000,12980000000,12740000000,12840000000,9775501953,20369150
38818,12740000000,12800000000,12520000000,12700000000,9668915039,15767900
38819,12640000000,12660000000,12520000000,12600000000,9592781250,12271800
38820,12520000000,12760000000,12500000000,12740000000,9699371094,21813050
38821,12760000000,13280000000,12700000000,13120000000,9988674805,32653200
38824,13200000000,13220000000,12900000000,12980000000,9882087891,13798350
38825,12960000000,13200000000,12880000000,13160000000,10019126953,20338250
38826,13460000000,13500000000,13260000000,13300000000,10125714844,21183350
38827,13300000000,13440000000,13220000000,13260000000,10095261719,17605300
38828,13400000000,13940000000,13340000000,13800000000,10506378906,40474150
38831,13800000000,13800000000,13400000000,13460000000,10247528320,31490750
38832,13160000000,13440000000,13060000000,13200000000,10049583008,28671400
38833,13200000000,13360000000,13080000000,13360000000,10171394531,22000500
38834,13360000000,13400000000,13160000000,13280000000,10110487305,19383250
38835,13240000000,13240000000,12860000000,12880000000,9805955078,27901900
38839,12880000000,13020000000,12640000000,12980000000,9882087891,27714750
38840,12980000000,13120000000,12780000000,12780000000,9729819336,21147150
38841,12780000000,12940000000,12700000000,12920000000,9836409180,17803750
38845,13100000000,13240000000,13020000000,13100000000,9973449219,17595050
38846,13160000000,13360000000,13140000000,13220000000,10064806641,18637850
38847,13220000000,13300000000,13040000000,13100000000,9973449219,17858600
38848,13140000000,13260000000,13060000000,13260000000,10095261719,18471150
38849,13200000000,13200000000,12820000000,13080000000,9958224609,24975900
38852,12920000000,13000000000,12780000000,13000000000,9897314453,28216750
38853,12960000000,13000000000,12740000000,12820000000,9760278320,22209700
38854,12840000000,13200000000,12840000000,13100000000,9973449219,22440100
38855,12760000000,12880000000,12660000000,12820000000,9760278320,22060000
38856,12840000000,12880000000,12620000000,12760000000,9714595703,20910000
38859,12840000000,12880000000,12620000000,12760000000,9714595703,22223550
38860,12300000000,12660000000,12220000000,12600000000,9592781250,29837200
38861,12600000000,12680000000,12300000000,12600000000,9592781250,27036100
38862,12580000000,12620000000,12300000000,12300000000,9364381836,24470000
38863,12520000000,12640000000,12340000000,12420000000,9455745117,23180950
38866,12440000000,12540000000,12400000000,12440000000,9470970703,14920000
38867,12440000000,12480000000,12240000000,12260000000,9333932617,20915300
38868,12440000000,12540000000,12400000000,12440000000,9470970703,15162550
38869,12140000000,12320000000,12020000000,12120000000,9227341797,29650600
38870,12220000000,12360000000,12120000000,12280000000,9349159180,19403200
38873,12360000000,12380000000,12200000000,12260000000,9333932617,15993450
38875,11920000000,12100000000,11920000000,12000000000,9135983398,30545950
38876,11980000000,11980000000,11500000000,11540000000,8785769531,41207100
38877,11560000000,11660000000,11460000000,11500000000,8755317383,30558000
38880,11520000000,11520000000,11260000000,11480000000,8740088867,21498400
38881,11200000000,11220000000,10960000000,10980000000,8359423828,41305250
38882,10880000000,11220000000,10820000000,11060000000,8420329102,32644700
38883,11280000000,11280000000,11060000000,11100000000,8450785156,18344000
38884,11520000000,11540000000,11300000000,11420000000,8694410156,28129000
38887,11420000000,11520000000,11220000000,11300000000,8603052734,20069800
38888,11260000000,11320000000,11040000000,11120000000,8466013672,19583950
38889,11120000000,11280000000,11100000000,11140000000,8481238281,13499300
38890,11300000000,11440000000,11200000000,11320000000,8618281250,22982200
38891,11300000000,11420000000,11220000000,11360000000,8648729492,14896500
38894,11400000000,11700000000,11400000000,11640000000,8861903320,22351250
38895,11700000000,11800000000,11660000000,11660000000,8877131836,15767750
38896,11500000000,11600000000,11420000000,11600000000,8831452148,18377100
38897,11700000000,11840000000,11680000000,11800000000,8991465820,15998850
38898,12140000000,12180000000,12040000000,12060000000,9189582031,29176450
38901,12140000000,12220000000,12080000000,12100000000,9220061523,12593400
38902,12220000000,12240000000,12020000000,12020000000,9159102539,9270000
38903,11700000000,12100000000,11700000000,12060000000,9189582031,13375000
38904,11860000000,12000000000,11800000000,11960000000,9113385742,17500000
38905,12020000000,12120000000,12000000000,12020000000,9159102539,14365000
38908,11880000000,12140000000,11780000000,12120000000,9235302734,17315000
38909,11880000000,12240000000,11880000000,12160000000,9265783203,16385000
38910,12120000000,12240000000,11980000000,12160000000,9265783203,23300000
38911,12000000000,12180000000,11900000000,12000000000,9143866211,22835000
38912,11740000000,11820000000,11640000000,11680000000,8900028320,24250000
38916,11520000000,11680000000,11520000000,11640000000,8869549805,14245000
38917,11600000000,11760000000,11600000000,11600000000,8839072266,11125000
38918,11880000000,11960000000,11800000000,11960000000,9113385742,21960000
38919,11820000000,11940000000,11800000000,11880000000,9052426758,8896300
38922,11740000000,11880000000,11660000000,11800000000,8991465820,14934950
38923,11920000000,12040000000,11880000000,11960000000,9113385742,15877650
38924,11960000000,12080000000,11920000000,11980000000,9128623047,7650000
38925,11980000000,12100000000,11880000000,12080000000,9204824219,14995000
38926,12000000000,12080000000,11940000000,12020000000,9159102539,9564450
38929,12200000000,12280000000,12160000000,12160000000,9265783203,23415250
38930,12180000000,12300000000,12100000000,12100000000,9220061523,13372450
38931,12060000000,12280000000,12040000000,12160000000,9265783203,10944800
38932,12360000000,12380000000,12200000000,12200000000,9296263672,12565450
